Fuel Type Code,Station_Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,iPark - Tesla Destination,165 E 77th St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.77364,-73.959302,10.01.2019,115028,2019-01-17 00:33:46 UTC,P,,,01.03.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkright - Tesla Destination,169 Ludlow St,,New York,NY,10012,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721724,-73.987776,10.01.2019,115029,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,169 W 95th St,,New York,NY,10025,,212-749-6218  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.793528,-73.97024,10.01.2019,115030,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Residence Inn - Manhattan - Tesla Destination,1717 Broadway,,New York,NY,10019,,212-324-3774  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764369,-73.982707,10.01.2019,115031,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,173 W 12th St,,New York,NY,10011,,646-336-6225  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.7372,-74.00007,10.01.2019,115032,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,180 Riverside Blvd,,New York,NY,10069,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.778397,-73.987899,10.01.2019,115033,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,184 E 73rd St,,New York,NY,10021,,212-517-3534  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.770442,-73.960649,10.01.2019,115034,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,188 Clinton St,,New York,NY,10002,,212-253-0240  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.715074,-73.986927,10.01.2019,115035,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Glenwood Grand Tier Parking - Tesla Destination,1930 Broadway,,New York,NY,10023,,212-769-0546  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.772436,-73.981695,10.01.2019,115036,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Standard Parking - Tesla Destination,20 W 13th St,,New York,NY,10011,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735594,-73.995291,10.01.2019,115037,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Central Parking - 200 Chambers - Tesla Destination,200 Chambers St,,New York,NY,10007,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.716579,-74.012393,10.01.2019,115038,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,200 E 32nd St,,New York,NY,10016,,212-684-2481  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.744029,-73.978952,10.01.2019,115039,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,200 E 65th St,,New York,NY,10021,,212-319-1485  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764777,-73.963555,10.01.2019,115040,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Enterprise Parking - 200 E 69th St - Tesla Destination,200 E 69th St,,New York,NY,10065,,212-564-3199  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767289,-73.961762,10.01.2019,115041,2019-01-17 00:33:46 UTC,P,,,01.11.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,200 E 70th St,,New York,NY,10021,,212-535-5908  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.768244,-73.961621,10.01.2019,115042,2019-01-17 00:33:46 UTC,P,,,15.12.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,200 E 94th St,,New York,NY,10128,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.783355,-73.949998,10.01.2019,115043,2019-01-17 00:33:46 UTC,P,,,01.09.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GMC Parking - Tesla Destination,2000 Broadway ,,New York,NY,10023,,212-787-6990  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775496,-73.981552,10.01.2019,115044,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,MPG - 201 E 56th - Tesla Destination,201 E 56th,,New York,NY,10022,,212-490-3460  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759764,-73.967956,10.01.2019,115045,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,203 E 61 St,,New York,NY,10021,,212-308-9248  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762948,-73.965513,10.01.2019,115046,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,204 W 101st St,,New York,NY,10025,,212-864-8605  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797283,-73.968766,10.01.2019,115047,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - W 76th Street - Tesla Destination,205 W 76th St,,New York,NY,10023,,212-874-7600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.78168,-73.97994,10.01.2019,115048,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,207 W 52nd St,,New York,NY,10019,,212-247-4372  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762891,-73.983151,10.01.2019,115049,2019-01-17 00:33:46 UTC,P,,,15.08.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Standard Parking - Tesla Destination,21 E 15th St,,New York,NY,10003,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.73644,-73.992027,10.01.2019,115050,2019-01-17 00:33:46 UTC,P,,,15.12.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,210 W 102st St,,New York,NY,10025,,212-864-8605  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797961,-73.968389,10.01.2019,115051,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - 74 - Tesla Destination,2109 Broadway,,New York,NY,10023,,212-874-9315  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.780143,-73.98221,10.01.2019,115052,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,217 E 44th St,,New York,NY,10017,,212-661-0850  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.752004,-73.972808,10.01.2019,115053,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,220 Riverside Blvd,,New York,NY,10024,,212-501-0016  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.77975,-73.987272,10.01.2019,115054,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,220 W 26th St,,New York,NY,10001,,646-486-2148  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.746142,-73.995221,10.01.2019,115055,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkit - 221 Thompson Street - Tesla Destination,221 Thompson St,,New York,NY,10012,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729372,-73.999217,10.01.2019,115056,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Iron State - Tesla Destination,221 W 29th St,,New York,NY,10001,,212-966-4660  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.748439,-73.993713,10.01.2019,115057,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,225 W 83rd St,,New York,NY,10024,,212-874-9934  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.786371,-73.977357,10.01.2019,115058,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,225-251 W 56th St,,New York,NY,10019,,212-974-6147  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.765735,-73.982101,10.01.2019,115059,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,230 E 92nd St,,New York,NY,10128,,212-410-2184  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.782163,-73.95059,10.01.2019,115060,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - 230 W 55th Street - Tesla Destination,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764693,-73.982708,10.01.2019,115061,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,237 W Thames,,New York,NY,10280,,212-786-4796  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.708465,-74.016762,10.01.2019,115062,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - 299 Peal Street Seaport Parking - Tesla Destination,238 Pearl St,,New York,NY,10069,,212-227-2215  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.70736,-74.004989,10.01.2019,115063,2019-01-17 00:33:46 UTC,P,,,15.08.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,245 E 19th St,,New York,NY,10010,,212-228-7973  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.73591,-73.983331,10.01.2019,115064,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,245 E 63rd St,,New York,NY,10025,,212-752-0485  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.763562,-73.963079,10.01.2019,115065,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,245 E 90th St,,New York,NY,10128,,212-722-0188  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.780918,-73.950526,10.01.2019,115066,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,246 E 45th St,,New York,NY,10017,,212-599-8658  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751676,-73.971144,10.01.2019,115067,2019-01-17 00:33:46 UTC,P,,,01.06.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,250 W 19th St,,New York,NY,10011,,212-627-1704  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.742179,-73.999226,10.01.2019,115068,2019-01-17 00:33:46 UTC,P,,,01.03.2015,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,250 W 97th St,,New York,NY,10025,,212-864-9352  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.795279,-73.971688,10.01.2019,115069,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,251 W 62nd St,,New York,NY,10282,,212-247-9899  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.773464,-73.989532,10.01.2019,115070,2019-01-17 00:33:46 UTC,P,,,15.08.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,25-27 Beekman St,,New York,NY,10038,,212-766-0871  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.710628,-74.006186,10.01.2019,115071,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Rapidpark - Tesla Destination,254 W 79th St,,New York,NY,10024,,212-580-1876  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.78386,-73.980521,10.01.2019,115072,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,MPG - 266 E 97 St - Tesla Destination,266 E 97th St,,New York,NY,10021,,212-410-5270  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.784771,-73.946728,10.01.2019,115073,2019-01-17 00:33:46 UTC,P,,,01.09.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkit - 27 N Moore Street - Tesla Destination,27 N Moore St,,New York,NY,10013,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720215,-74.007465,10.01.2019,115074,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,27 W 105th St,,New York,NY,10025,,212-666-7246  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.797875,-73.961228,10.01.2019,115075,2019-01-17 00:33:46 UTC,P,,,15.08.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Standard Parking - Tesla Destination,270 Greenwich St,,New York,NY,10007,,800-836-6666  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715543,-74.011435,10.01.2019,115076,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,279 E 65th St,,New York,NY,10065,,212-644-7413  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.764758,-73.962042,10.01.2019,115077,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,ABM Parking - Services 285 W 50th Street - Tesla Destination,285 W 50th St,,New York,NY,10019,,212-757-6500  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762337,-73.985727,10.01.2019,115078,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkright - Tesla Destination,29 E 29th St,,New York,NY,10016,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.744551,-73.984535,10.01.2019,115079,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,iPark - Tesla Destination,3 E 67th St,,New York,NY,10065,,212-650-0996  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769386,-73.969137,10.01.2019,115080,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,30 W 63rd St,,New York,NY,10023,,212-586-1660  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770769,-73.981573,10.01.2019,115081,2019-01-17 00:33:46 UTC,P,,,01.11.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,300 E 54th St,,New York,NY,10022,,212-223-4891  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756956,-73.966399,10.01.2019,115082,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,300 E 59th St,,New York,NY,10022,,212-980-0215  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.760421,-73.964418,10.01.2019,115083,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,300 E 74th St,,New York,NY,10021,,212-988-8026  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769925,-73.957476,10.01.2019,115084,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkright - Tesla Destination,300 E 77th St,,New York,NY,10075,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771689,-73.955816,10.01.2019,115085,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,301 E 57th St,,New York,NY,10022,,212-755-6223  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759484,-73.965206,10.01.2019,115086,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkit - 301 E 64th - Tesla Destination,301 E 64th St,,New York,NY,10065,,212-929-9404  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.76389,-73.961892,10.01.2019,115087,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,308 Greenwich St,,New York,NY,10013,,212-227-6940  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717568,-74.011042,10.01.2019,115088,2019-01-17 00:33:46 UTC,P,,,01.05.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Parkit - 310 E 11th Street - Tesla Destination,310 E 11th St,,New York,NY,10003,,212-475-5262  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.729871,-73.98568,10.01.2019,115089,2019-01-17 00:33:46 UTC,P,,,01.03.2017,,,,,TESLA,US,,,,Public,,public,,
ELEC,Waldorf Astoria - New York - Tesla Destination,310 Park Ave,,New York,NY,10022,,212-355-3000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.757047,-73.974455,10.01.2019,115090,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,311 W Broadway,,New York,NY,10013,,212-925-2539  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721638,-74.003781,10.01.2019,115091,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,318-322 E 23rd St,,New York,NY,10010,,212-674-2918  877-798-3752,E,,Public,24 hours daily; for Tesla use only; pay lot; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.737362,-73.980167,10.01.2019,115092,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Quik Park - Tesla Destination,32 Debrosses St,,New York,NY,10013,,212-842-0069  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.723702,-74.010335,10.01.2019,115093,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Glenwood Belmont Parking - Tesla Destination,320 E 46th St,,New York,NY,10021,,212-599-9495  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.751784,-73.969463,10.01.2019,115094,2019-01-17 00:33:46 UTC,P,,,01.11.2018,,,,,TESLA,US,,,,Public,,public,,
ELEC,Champion Parking - W 57th Street - Tesla Destination,320 W 57th St,,New York,NY,10019,,212-308-5959  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767194,-73.984544,10.01.2019,115095,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,GGMC Parking - Tesla Destination,325 E 5th Ave,,New York,NY,10016,,212-725-4102  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.74733,-73.984857,10.01.2019,115096,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,329 E 48th St,,New York,NY,10017,,877-727-5464  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.75323,-73.96799,10.01.2019,115097,2019-01-17 00:33:46 UTC,P,,,01.01.2016,,,,,TESLA,US,,,,Public,,public,,
ELEC,Icon Parking - Tesla Destination,330 E 39th St,,New York,NY,10016,,212-599-8670  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.747123,-73.972257,10.01.2019,115098,2019-01-17 00:33:46 UTC,P,,,01.06.2016,,,,,TESLA,US,,,,Public,,public,,
